farmer_id,state,district,crop_type,season,land_size_ha,soil_type,rainfall_mm,irrigation_type,loan_amount_inr,prior_loan_count,prior_default_flag,repayment_score,annual_income_inr,existing_debt_inr,default_risk
FC-007880,AP,AP-Upland,Millet,Kharif,4.03,Red,841.1,Rainfed,272886,3,0,96.3,104430,0,0.2904
FC-007881,BR,BR-South,Maize,Kharif,3.38,Sandy,1331.9,Drip,226362,3,0,75.2,130224,144874,0.5874
FC-007882,TN,TN-North,Rice,Kharif,0.69,Red,992.0,Tubewell,82773,4,0,91.4,40000,10649,0.6012
FC-007883,MH,MH-Konkan,Wheat,Rabi,0.75,Alluvial,1024.8,Canal,80173,1,0,78.6,62545,55607,0.5705
FC-007884,MH,MH-Konkan,Pulses,Rabi,0.81,Alluvial,840.3,Tubewell,64841,1,0,73.5,40000,69519,0.6554
FC-007885,KA,KA-North,Maize,Kharif,1.66,Laterite,842.3,Rainfed,150654,0,0,72.2,58815,15825,0.6063
FC-007886,AP,AP-Coastal,Rice,Rabi,2.44,Alluvial,1090.5,Drip,157392,1,0,51.8,118038,8804,0.2791
FC-007887,KA,KA-South,Maize,Kharif,1.34,Black,1058.4,Tubewell,132572,0,0,67.5,58432,83819,0.8077
FC-007888,MH,MH-Western,Wheat,Rabi,2.28,Black,1172.6,Canal,210678,3,0,89.4,134336,0,0.1908
FC-007889,MH,MH-Marathwada,Rice,Kharif,0.42,Black,1169.0,Rainfed,57781,5,0,81.6,40000,0,0.2246
FC-007890,PB,PB-Doaba,Wheat,Rabi,1.81,Alluvial,677.2,Rainfed,134292,5,0,73.0,70929,43152,0.4619
FC-007891,HR,HR-South,Pulses,Rabi,0.23,Sandy,739.2,Tubewell,63373,1,0,100.0,40000,7440,0.2577
FC-007892,MH,MH-Vidarbha,Soybean,Kharif,2.49,Black,915.1,Canal,195844,4,0,74.6,100153,29896,0.3849
FC-007893,UP,UP-Central,Mustard,Rabi,0.47,Alluvial,790.7,Tubewell,76842,2,1,55.0,40000,56631,0.8398
FC-007894,MH,MH-Western,Soybean,Kharif,1.37,Alluvial,894.3,Canal,138881,1,0,66.8,40000,0,0.7123
FC-007895,UP,UP-Central,Maize,Rabi,0.63,Alluvial,555.3,Tubewell,86758,2,1,76.1,40000,23235,0.7796
FC-007896,RJ,RJ-Hadoti,Mustard,Rabi,0.66,Red,550.8,Rainfed,54370,2,0,81.8,40000,0,0.2799
FC-007897,RJ,RJ-Shekhawati,Millet,Kharif,3.22,Sandy,274.5,Tubewell,234260,2,0,66.9,88065,15537,0.477
FC-007898,MH,MH-Konkan,Pulses,Kharif,9.69,Black,1130.3,Tubewell,603464,0,0,60.9,242803,29343,0.4232
FC-007899,TG,TG-North,Millet,Kharif,5.84,Black,971.0,Drip,415207,2,0,89.7,127125,193297,0.6882
FC-007900,BR,BR-South,Rice,Rabi,1.35,Alluvial,1321.5,Canal,93126,1,0,84.4,46291,10572,0.4124
FC-007901,UP,UP-Western,Rice,Kharif,0.37,Alluvial,1130.4,Tubewell,57399,3,0,44.0,40000,0,0.5116
FC-007902,TG,TG-Central,Rice,Rabi,0.82,ClayLoam,656.4,Rainfed,86474,2,0,57.9,40000,85912,0.9446
FC-007903,HR,HR-West,Wheat,Rabi,1.29,Black,757.3,Drip,123015,0,0,87.6,60508,0,0.2755
FC-007904,MP,MP-Bundelkhand,Soybean,Kharif,1.83,Alluvial,1232.9,Canal,115032,1,0,70.3,59813,40983,0.4741
FC-007905,MH,MH-Western,Cotton,Kharif,2.09,Black,671.6,Tubewell,182840,2,0,39.7,94819,60912,0.5674
FC-007906,TN,TN-North,Sugarcane,Rabi,4.06,ClayLoam,1228.5,Canal,469301,1,0,92.0,700000,0,0.12
FC-007907,HR,HR-West,Maize,Kharif,1.76,Alluvial,645.9,Drip,116339,0,0,99.9,104159,0,0.0683
FC-007908,RJ,RJ-Marwar,Pulses,Kharif,1.89,Alluvial,349.9,Canal,99305,2,0,86.0,62065,49011,0.4544
FC-007909,BR,BR-Gangetic,Rice,Kharif,1.41,Alluvial,1484.8,Canal,87382,2,0,98.4,83411,3783,0.1116
FC-007910,UP,UP-Eastern,Wheat,Rabi,0.53,Alluvial,1188.5,Drip,45243,3,0,71.1,40000,49826,0.4057
FC-007911,AP,AP-Coastal,Rice,Rabi,2.84,Black,963.7,Canal,166494,1,0,86.0,178376,15393,0.1078
FC-007912,UP,UP-Western,Rice,Rabi,3.53,Alluvial,1038.1,Drip,387322,4,0,54.3,382358,13219,0.2333
FC-007913,GJ,GJ-South,Groundnut,Kharif,0.69,Black,881.0,Canal,99053,2,1,45.6,55960,102165,0.8304
FC-007914,RJ,RJ-Mewar,Cotton,Kharif,1.44,ClayLoam,404.4,Rainfed,85652,2,0,62.5,91849,26055,0.4357
FC-007915,MP,MP-Bundelkhand,Wheat,Rabi,0.99,Red,773.8,Canal,112428,1,0,50.8,56834,13979,0.6211
FC-007916,KA,KA-Coastal,Millet,Kharif,0.78,Black,938.5,Tubewell,92066,2,0,61.8,40000,128163,0.849
FC-007917,HR,HR-South,Mustard,Rabi,0.24,Alluvial,636.5,Drip,47501,2,0,76.8,40000,0,0.3497
FC-007918,AP,AP-Rayalaseema,Cotton,Kharif,0.45,Black,804.5,Rainfed,55706,0,0,61.5,40000,15811,0.6016
FC-007919,KA,KA-Central,Rice,Kharif,0.78,Black,1789.7,Canal,61501,2,0,100.0,40268,6084,0.1586
FC-007920,GJ,GJ-Central,Maize,Rabi,0.65,Alluvial,666.9,Tubewell,79622,2,0,76.8,40000,0,0.5052
FC-007921,MP,MP-Malwa,Cotton,Kharif,1.34,Black,969.6,Tubewell,127791,3,0,74.8,162766,38523,0.2906
FC-007922,MH,MH-Vidarbha,Sugarcane,Rabi,0.49,Alluvial,535.9,Tubewell,68628,3,0,90.9,72414,0,0.2306
FC-007923,BR,BR-Gangetic,Cotton,Kharif,0.8,Alluvial,925.1,Rainfed,69384,2,0,40.8,40207,0,0.6331
FC-007924,KA,KA-South,Rice,Rabi,3.13,ClayLoam,788.8,Drip,203412,2,0,69.7,162987,4395,0.229
FC-007925,AP,AP-Rayalaseema,Maize,Rabi,0.88,Red,1049.3,Drip,97748,0,0,90.8,42630,11866,0.5141
FC-007926,MP,MP-Malwa,Cotton,Kharif,4.06,Laterite,884.4,Drip,422850,6,0,70.0,337066,15357,0.2186
FC-007927,UP,UP-Central,Wheat,Rabi,0.4,Alluvial,978.2,Drip,55153,2,0,74.8,40000,0,0.2985
FC-007928,KA,KA-Coastal,Groundnut,Rabi,1.74,Black,1267.9,Drip,92126,2,0,70.6,66536,20860,0.2891
FC-007929,UP,UP-Central,Maize,Kharif,0.77,ClayLoam,1274.6,Tubewell,89318,0,0,57.1,43435,12378,0.5239
FC-007930,BR,BR-Gangetic,Wheat,Rabi,2.71,Alluvial,1419.0,Rainfed,162032,1,0,55.7,141925,23575,0.2432
FC-007931,HR,HR-East,Millet,Kharif,0.55,Alluvial,536.1,Tubewell,74364,2,0,77.0,40000,27190,0.4967
FC-007932,RJ,RJ-Mewar,Soybean,Kharif,1.72,Laterite,511.9,Canal,139511,4,0,78.4,40000,7573,0.5545
FC-007933,MH,MH-Vidarbha,Soybean,Kharif,2.14,Black,834.2,Tubewell,170217,3,0,68.7,87587,74140,0.5696
FC-007934,MP,MP-Malwa,Soybean,Kharif,1.45,Black,1242.1,Canal,156024,0,0,64.1,94072,261201,0.7971
FC-007935,GJ,GJ-Saurashtra,Groundnut,Kharif,1.39,Alluvial,957.5,Tubewell,94568,3,0,79.6,126571,0,0.1203
FC-007936,TN,TN-North,Rice,Rabi,0.31,Red,985.7,Canal,48031,0,0,100.0,40000,14565,0.2476
FC-007937,KA,KA-South,Rice,Rabi,2.66,Laterite,1271.7,Tubewell,216720,3,0,61.4,212268,28648,0.2838
FC-007938,UP,UP-Central,Mustard,Rabi,1.95,Alluvial,989.6,Rainfed,191589,1,0,47.9,82997,3828,0.6116
FC-007939,AP,AP-Rayalaseema,Rice,Rabi,1.64,Red,770.8,Drip,128164,3,0,77.7,105597,0,0.1974
FC-007940,PB,PB-Malwa,Rice,Rabi,6.69,Sandy,743.7,Tubewell,346002,2,0,81.7,384109,73649,0.1676
FC-007941,GJ,GJ-Saurashtra,Rice,Kharif,3.38,Alluvial,1036.0,Tubewell,208282,0,0,62.5,303165,22052,0.1467
FC-007942,RJ,RJ-Hadoti,Millet,Kharif,1.23,Alluvial,415.9,Tubewell,66960,3,0,66.4,40000,43395,0.5121
FC-007943,BR,BR-North,Rice,Kharif,1.4,Alluvial,925.3,Tubewell,86995,3,0,71.4,100289,110864,0.3341
FC-007944,GJ,GJ-South,Mustard,Rabi,0.76,ClayLoam,777.1,Rainfed,56659,2,0,100.0,43485,0,0.2556
FC-007945,UP,UP-Western,Mustard,Rabi,2.31,Sandy,1225.1,Rainfed,155302,1,0,58.1,124138,32481,0.2276
FC-007946,MH,MH-Western,Pulses,Rabi,0.89,Alluvial,505.4,Canal,84538,0,0,68.9,40000,108889,0.8483
FC-007947,PB,PB-Majha,Rice,Rabi,0.52,Alluvial,652.2,Canal,58358,1,0,71.1,40000,142900,0.8212
FC-007948,BR,BR-North,Pulses,Rabi,0.46,Alluvial,793.2,Tubewell,69751,4,0,72.4,40000,70625,0.6896
FC-007949,MH,MH-Konkan,Cotton,Kharif,4.3,Black,836.0,Rainfed,198874,1,0,96.4,262261,9131,0.182
FC-007950,RJ,RJ-Shekhawati,Mustard,Rabi,3.39,ClayLoam,480.1,Tubewell,182189,3,0,82.4,125167,43667,0.2447
FC-007951,HR,HR-South,Rice,Kharif,7.91,Sandy,461.4,Canal,401425,2,0,66.9,177786,33589,0.5065
FC-007952,RJ,RJ-Hadoti,Wheat,Rabi,1.58,Sandy,323.3,Drip,94676,3,1,7.6,86337,222231,0.8767
FC-007953,GJ,GJ-South,Mustard,Rabi,0.51,Sandy,882.3,Tubewell,80639,3,0,57.8,40000,13084,0.4167
FC-007954,MH,MH-Western,Sugarcane,Rabi,0.32,Black,953.7,Canal,67435,3,0,82.8,47815,12397,0.3508
FC-007955,BR,BR-Gangetic,Rice,Kharif,1.61,Sandy,1427.2,Canal,114880,1,0,89.4,66252,13724,0.2697
FC-007956,PB,PB-Doaba,Wheat,Rabi,1.99,ClayLoam,379.2,Canal,170648,0,0,81.6,77024,0,0.4464
FC-007957,MP,MP-Mahakoshal,Maize,Rabi,3.13,Red,1145.9,Drip,190274,1,0,69.5,115866,61532,0.4271
FC-007958,BR,BR-Gangetic,Rice,Kharif,0.9,Alluvial,1205.2,Drip,100023,6,0,78.5,40000,0,0.3395
FC-007959,TG,TG-North,Rice,Kharif,0.45,Black,750.0,Canal,43162,3,0,56.1,40000,39052,0.4835
FC-007960,HR,HR-South,Wheat,Rabi,1.29,Alluvial,538.6,Tubewell,84390,1,0,73.4,85021,43120,0.2545
FC-007961,BR,BR-South,Mustard,Rabi,2.1,Alluvial,991.7,Canal,188043,1,0,53.4,60317,58685,0.7879
FC-007962,KA,KA-North,Groundnut,Rabi,2.71,Sandy,1250.4,Canal,166435,2,0,80.0,192372,90368,0.2216
FC-007963,MP,MP-Chambal,Groundnut,Rabi,0.81,Alluvial,612.7,Tubewell,65993,0,0,75.8,40000,45115,0.5891
FC-007964,MH,MH-Konkan,Wheat,Rabi,0.75,Alluvial,954.0,Rainfed,52045,3,0,89.5,47124,28642,0.3448
FC-007965,MP,MP-Mahakoshal,Pulses,Rabi,2.36,Black,1119.2,Tubewell,186562,2,0,92.0,85846,0,0.2146
FC-007966,MP,MP-Mahakoshal,Pulses,Rabi,0.7,Alluvial,616.0,Tubewell,52078,6,0,65.3,40000,32635,0.381
FC-007967,MH,MH-Konkan,Rice,Kharif,0.42,Laterite,864.1,Rainfed,47968,2,0,77.5,40000,0,0.2761
FC-007968,MH,MH-Marathwada,Cotton,Kharif,1.0,Black,699.6,Tubewell,87475,2,0,71.5,56004,0,0.2351
FC-007969,PB,PB-Doaba,Wheat,Rabi,0.69,Sandy,476.7,Tubewell,55918,2,0,83.7,40000,19969,0.4169
FC-007970,AP,AP-Coastal,Rice,Kharif,0.88,Red,743.5,Tubewell,76639,1,0,67.7,40000,13085,0.5522
FC-007971,KA,KA-North,Cotton,Kharif,0.59,Laterite,1316.7,Canal,63965,4,0,80.0,44388,0,0.2348
FC-007972,RJ,RJ-Mewar,Millet,Kharif,1.27,Sandy,423.6,Canal,77783,2,0,57.8,40000,0,0.3993
FC-007973,AP,AP-Upland,Groundnut,Rabi,0.84,Black,661.6,Rainfed,73133,1,0,65.6,40000,8099,0.6712
FC-007974,KA,KA-Coastal,Groundnut,Rabi,0.34,Red,774.7,Tubewell,42792,2,0,72.4,40000,0,0.3047
FC-007975,GJ,GJ-Central,Maize,Kharif,0.76,Alluvial,746.5,Rainfed,51345,2,0,65.4,40000,53729,0.5408
FC-007976,AP,AP-Rayalaseema,Pulses,Kharif,1.02,Red,724.3,Tubewell,105904,2,0,53.9,40000,0,0.5298
FC-007977,TN,TN-North,Rice,Kharif,0.65,Laterite,1228.8,Drip,70984,6,0,69.6,40000,12314,0.2629
FC-007978,RJ,RJ-Mewar,Millet,Kharif,0.45,ClayLoam,623.5,Drip,61040,1,0,89.9,40000,0,0.268
FC-007979,GJ,GJ-South,Pulses,Rabi,0.98,Alluvial,1075.6,Drip,86526,1,1,59.3,40000,66002,0.7784
FC-007980,UP,UP-Eastern,Rice,Kharif,1.85,Alluvial,834.8,Rainfed,165449,5,0,49.2,78406,30174,0.5276
FC-007981,GJ,GJ-South,Wheat,Rabi,3.12,Alluvial,1046.3,Canal,190211,2,0,100.0,165937,7904,0.1401
FC-007982,MH,MH-Marathwada,Soybean,Kharif,1.49,Alluvial,803.8,Tubewell,110567,6,0,61.2,56013,142108,0.6537
FC-007983,MP,MP-Chambal,Soybean,Kharif,3.13,Black,1374.3,Rainfed,219788,3,0,56.7,182395,0,0.1972
FC-007984,MP,MP-Bundelkhand,Wheat,Rabi,1.29,Laterite,1085.8,Rainfed,135550,2,0,81.2,72669,36153,0.6024
FC-007985,BR,BR-South,Wheat,Rabi,0.58,Sandy,1182.9,Tubewell,61889,3,0,65.8,43854,67544,0.5181
FC-007986,HR,HR-West,Mustard,Rabi,0.85,Sandy,349.8,Tubewell,83483,2,0,86.1,40000,7952,0.4633
FC-007987,TN,TN-West,Rice,Kharif,0.31,Sandy,762.6,Tubewell,59799,2,1,74.0,40000,94061,0.8585
FC-007988,MP,MP-Chambal,Cotton,Kharif,0.46,Black,818.5,Tubewell,46628,3,0,81.6,40000,0,0.293
FC-007989,MH,MH-Vidarbha,Rice,Kharif,1.04,Black,643.1,Canal,110633,0,0,88.3,66725,5008,0.3327
FC-007990,HR,HR-West,Rice,Kharif,1.22,Sandy,529.7,Tubewell,137549,3,0,80.5,71728,16440,0.3958
FC-007991,TG,TG-North,Cotton,Kharif,2.28,Red,1232.8,Tubewell,204933,2,0,93.4,159890,0,0.1616
FC-007992,PB,PB-Doaba,Wheat,Rabi,1.59,Alluvial,673.1,Canal,133054,3,0,98.3,83483,15913,0.2717
FC-007993,PB,PB-Majha,Maize,Kharif,1.26,Alluvial,765.1,Tubewell,138695,2,0,45.8,71468,0,0.2983
FC-007994,MH,MH-Konkan,Pulses,Kharif,1.49,Red,831.5,Drip,135623,1,1,43.2,40000,17025,0.8688
FC-007995,UP,UP-Western,Sugarcane,Rabi,0.46,Alluvial,895.7,Drip,94013,0,0,87.6,110709,105648,0.3814
FC-007996,AP,AP-Coastal,Rice,Kharif,1.44,ClayLoam,1173.1,Canal,129905,2,0,48.6,57392,18001,0.5597
FC-007997,MH,MH-Western,Soybean,Kharif,0.51,Black,665.1,Canal,66787,1,0,66.6,40000,19830,0.5126
FC-007998,GJ,GJ-Saurashtra,Cotton,Kharif,1.3,ClayLoam,737.0,Canal,97739,4,0,95.0,70749,111577,0.5413
FC-007999,MH,MH-Western,Soybean,Kharif,0.5,Sandy,1004.7,Tubewell,79198,2,0,74.4,40000,47214,0.5018
FC-008000,RJ,RJ-Mewar,Soybean,Kharif,2.95,ClayLoam,396.9,Tubewell,255341,4,0,74.1,165098,12359,0.2476
FC-008001,KA,KA-North,Soybean,Kharif,4.7,Red,1616.2,Rainfed,301432,2,0,67.9,240814,29879,0.2152
FC-008002,UP,UP-Central,Wheat,Rabi,1.49,Alluvial,674.8,Drip,114994,1,0,78.6,75776,149245,0.6093
FC-008003,MP,MP-Mahakoshal,Millet,Kharif,1.52,Sandy,939.9,Rainfed,98915,3,0,75.4,40000,7726,0.5083
FC-008004,AP,AP-Rayalaseema,Maize,Rabi,0.44,ClayLoam,910.2,Canal,63699,0,0,80.1,40000,0,0.1542
FC-008005,TG,TG-North,Pulses,Kharif,1.11,Red,821.7,Rainfed,94011,0,0,40.5,40106,34289,0.7198
FC-008006,KA,KA-North,Cotton,Kharif,0.44,Red,810.0,Rainfed,59831,1,0,100.0,40000,9448,0.4869
FC-008007,UP,UP-Bundelkhand,Wheat,Rabi,0.55,ClayLoam,1117.3,Tubewell,43570,0,0,100.0,40000,15884,0.1719
FC-008008,MH,MH-Western,Sugarcane,Rabi,1.06,Black,626.3,Drip,116581,0,0,75.5,193249,0,0.1488
FC-008009,GJ,GJ-Central,Wheat,Rabi,0.89,Black,721.2,Drip,96917,1,0,73.7,73192,27365,0.325
FC-008010,UP,UP-Bundelkhand,Mustard,Rabi,0.23,Alluvial,1313.3,Rainfed,58701,3,0,71.0,40000,29391,0.6651
FC-008011,MH,MH-Western,Soybean,Kharif,1.99,Laterite,811.2,Drip,101164,3,0,91.3,54412,0,0.2306
FC-008012,PB,PB-Majha,Wheat,Rabi,1.04,ClayLoam,452.4,Rainfed,113249,2,0,68.3,42199,2926,0.832
FC-008013,MH,MH-Konkan,Soybean,Kharif,0.77,Alluvial,1225.0,Tubewell,62424,4,1,47.0,40000,125369,0.885
FC-008014,UP,UP-Eastern,Mustard,Rabi,0.66,Alluvial,600.6,Drip,86182,2,0,41.4,40000,45795,0.6731
FC-008015,GJ,GJ-North,Rice,Rabi,2.35,Alluvial,598.0,Tubewell,126060,1,0,82.4,129020,35277,0.2951
FC-008016,UP,UP-Western,Sugarcane,Rabi,1.12,Alluvial,874.8,Drip,155068,2,0,57.0,222484,28767,0.2868
FC-008017,MH,MH-Konkan,Cotton,Kharif,0.77,Red,771.6,Tubewell,52521,2,0,60.6,42173,63642,0.8215
FC-008018,TN,TN-West,Rice,Kharif,0.23,Laterite,908.6,Rainfed,42304,5,0,97.3,40000,0,0.3068
FC-008019,MH,MH-Western,Cotton,Kharif,0.33,Red,765.1,Tubewell,67269,2,0,79.2,40000,22515,0.6301
FC-008020,KA,KA-Coastal,Millet,Kharif,0.95,Sandy,1424.9,Canal,92240,1,0,77.8,40000,46812,0.6366
FC-008021,PB,PB-Malwa,Rice,Kharif,0.2,Alluvial,518.0,Rainfed,60604,1,1,16.3,40000,4289,0.8053
FC-008022,BR,BR-Gangetic,Sugarcane,Rabi,1.87,Alluvial,935.3,Rainfed,180058,2,0,73.3,197394,86307,0.436
FC-008023,UP,UP-Western,Sugarcane,Kharif,0.8,Alluvial,833.7,Drip,69460,2,0,69.7,123853,0,0.1037
FC-008024,BR,BR-Gangetic,Rice,Kharif,0.89,Alluvial,1285.6,Rainfed,69215,3,0,92.2,77022,0,0.1699
FC-008025,UP,UP-Central,Mustard,Rabi,1.64,Alluvial,997.9,Rainfed,97682,3,0,56.0,81483,0,0.2153
FC-008026,TN,TN-North,Groundnut,Kharif,0.79,Laterite,742.8,Drip,73258,2,1,47.9,40000,113527,0.8357
FC-008027,KA,KA-South,Maize,Kharif,1.95,Alluvial,759.6,Tubewell,198591,4,0,64.8,112292,8442,0.4449
FC-008028,KA,KA-South,Soybean,Kharif,0.74,Red,1105.9,Canal,63868,2,0,55.0,43490,83280,0.5861
FC-008029,BR,BR-Gangetic,Rice,Rabi,2.83,Alluvial,1112.8,Tubewell,262435,2,0,85.2,163498,2199,0.1937
FC-008030,MP,MP-Mahakoshal,Millet,Kharif,1.14,Red,1072.1,Rainfed,68393,4,0,97.5,40000,0,0.2755
FC-008031,TN,TN-West,Rice,Rabi,0.51,Alluvial,729.5,Tubewell,55008,0,0,79.4,40000,37574,0.5336
FC-008032,TN,TN-Delta,Rice,Rabi,0.34,Red,1185.5,Rainfed,63160,3,0,81.8,40000,23675,0.5117
FC-008033,PB,PB-Majha,Rice,Rabi,3.63,Alluvial,519.2,Canal,178358,1,0,99.3,233928,23178,0.1842
FC-008034,HR,HR-East,Rice,Kharif,2.19,ClayLoam,438.7,Tubewell,169468,4,0,58.9,120697,4822,0.4062
FC-008035,UP,UP-Western,Wheat,Rabi,0.73,Alluvial,794.1,Tubewell,97018,2,0,99.5,55544,22183,0.3997
FC-008036,HR,HR-East,Rice,Kharif,6.53,Alluvial,603.1,Tubewell,412864,2,0,78.9,315373,40811,0.1555
FC-008037,AP,AP-Coastal,Cotton,Kharif,1.71,Black,1015.4,Rainfed,156914,2,0,80.8,110625,35740,0.2574
FC-008038,PB,PB-Malwa,Wheat,Rabi,0.99,Sandy,673.8,Canal,61834,3,0,79.8,40000,22920,0.2635
FC-008039,PB,PB-Doaba,Cotton,Kharif,1.28,Alluvial,746.6,Rainfed,135913,3,0,77.1,87285,400000,0.6856
FC-008040,BR,BR-North,Maize,Rabi,2.87,Alluvial,1116.5,Tubewell,172103,1,0,86.2,88466,0,0.3208
FC-008041,AP,AP-Coastal,Rice,Kharif,0.59,Black,953.1,Rainfed,57134,1,0,99.5,40000,9715,0.2868
FC-008042,MP,MP-Chambal,Soybean,Kharif,1.38,ClayLoam,843.7,Rainfed,139124,4,1,50.5,40000,16324,0.9096
FC-008043,MH,MH-Marathwada,Soybean,Kharif,0.8,Black,766.9,Rainfed,52480,1,0,82.9,40000,27327,0.4744
FC-008044,TN,TN-South,Maize,Kharif,0.4,Black,856.7,Canal,61399,4,0,70.1,40000,43312,0.6331
FC-008045,TG,TG-Central,Rice,Kharif,0.71,Red,706.9,Rainfed,69243,1,0,69.1,40000,0,0.5394
FC-008046,UP,UP-Bundelkhand,Rice,Kharif,1.74,Sandy,598.8,Tubewell,168524,2,0,71.8,74969,34947,0.5911
FC-008047,TG,TG-Central,Rice,Rabi,0.64,Black,758.5,Tubewell,67996,3,0,41.6,40000,0,0.4594
FC-008048,PB,PB-Doaba,Maize,Rabi,0.84,Alluvial,720.0,Tubewell,76763,4,0,75.7,53882,0,0.3421
FC-008049,MH,MH-Western,Sugarcane,Kharif,0.77,Black,1095.8,Tubewell,83521,0,0,68.4,64118,22719,0.2997
FC-008050,GJ,GJ-Central,Cotton,Kharif,0.46,ClayLoam,1179.7,Rainfed,58101,2,0,66.9,40000,0,0.2523
FC-008051,AP,AP-Upland,Groundnut,Rabi,8.77,Red,869.0,Tubewell,778156,2,0,97.7,600055,7861,0.1814
FC-008052,TG,TG-Central,Cotton,Kharif,3.19,Laterite,824.8,Canal,223488,3,0,66.6,241591,216769,0.2737
FC-008053,MH,MH-Western,Wheat,Rabi,0.86,Black,932.6,Tubewell,89351,0,0,50.1,59486,4096,0.3869
FC-008054,GJ,GJ-Central,Cotton,Kharif,1.28,Black,649.1,Rainfed,89949,0,1,27.1,40000,18786,0.8575
FC-008055,BR,BR-North,Rice,Rabi,1.69,Alluvial,1352.4,Drip,95216,3,0,98.5,121987,15020,0.1042
FC-008056,BR,BR-North,Pulses,Kharif,2.47,ClayLoam,1269.5,Rainfed,156942,2,0,84.8,62012,47825,0.55
FC-008057,MH,MH-Western,Rice,Rabi,1.19,Black,858.8,Drip,133859,2,0,75.2,74417,0,0.2622
FC-008058,MP,MP-Bundelkhand,Mustard,Rabi,1.99,Black,788.9,Rainfed,143240,4,1,31.3,75037,137707,0.8333
FC-008059,RJ,RJ-Hadoti,Mustard,Rabi,0.66,Sandy,388.4,Tubewell,62892,2,0,85.8,40000,28487,0.3404
FC-008060,MH,MH-Marathwada,Wheat,Rabi,2.45,Black,835.0,Tubewell,199999,2,0,63.1,170768,5558,0.2283
FC-008061,RJ,RJ-Marwar,Millet,Kharif,1.24,ClayLoam,332.2,Tubewell,128812,0,0,94.1,40000,24224,0.5748
FC-008062,MH,MH-Western,Cotton,Kharif,1.83,Black,511.1,Tubewell,158010,3,0,59.6,143664,9780,0.4343
FC-008063,AP,AP-Upland,Cotton,Kharif,1.2,Red,1119.0,Tubewell,103964,2,0,64.6,98343,128306,0.3955
FC-008064,UP,UP-Central,Wheat,Rabi,0.79,Alluvial,496.3,Drip,69234,3,0,85.8,49428,37963,0.6037
FC-008065,RJ,RJ-Shekhawati,Cotton,Kharif,1.85,Alluvial,394.4,Tubewell,152162,1,0,91.7,78368,16255,0.2517
FC-008066,TN,TN-South,Rice,Rabi,0.42,Alluvial,784.5,Tubewell,42955,2,0,56.2,40000,0,0.5597
FC-008067,TN,TN-West,Pulses,Rabi,0.64,Black,1109.3,Rainfed,89202,2,1,60.9,40000,105637,0.85
FC-008068,RJ,RJ-Shekhawati,Mustard,Rabi,0.64,Sandy,330.4,Drip,92197,2,0,74.2,40000,36036,0.6542
FC-008069,UP,UP-Bundelkhand,Rice,Kharif,1.25,Alluvial,889.9,Rainfed,115462,0,0,50.4,80399,9481,0.5358
FC-008070,MP,MP-Bundelkhand,Rice,Rabi,2.4,Black,1039.6,Rainfed,165667,1,0,60.7,192361,0,0.145
FC-008071,MH,MH-Marathwada,Cotton,Kharif,2.14,Alluvial,671.5,Tubewell,124186,2,0,55.9,132128,45490,0.2944
FC-008072,TG,TG-North,Cotton,Kharif,1.67,ClayLoam,830.4,Tubewell,132431,2,0,83.1,147699,2642,0.1742
FC-008073,AP,AP-Rayalaseema,Groundnut,Rabi,1.6,ClayLoam,1040.4,Drip,171645,2,0,62.4,97370,44825,0.4783
FC-008074,TN,TN-Delta,Groundnut,Kharif,1.17,Alluvial,669.0,Canal,95414,4,0,55.2,78929,34372,0.2771
FC-008075,UP,UP-Western,Pulses,Kharif,3.96,Alluvial,1289.1,Rainfed,182956,1,0,80.1,156020,66396,0.2143
FC-008076,TN,TN-West,Wheat,Rabi,2.75,Red,798.8,Canal,237885,1,0,68.6,75940,47513,0.7782
FC-008077,KA,KA-South,Groundnut,Kharif,3.73,ClayLoam,793.5,Rainfed,247315,3,0,81.4,264282,3512,0.2639
FC-008078,TN,TN-West,Pulses,Kharif,0.73,ClayLoam,792.6,Canal,51074,2,0,70.1,40000,0,0.2408
FC-008079,KA,KA-Coastal,Maize,Rabi,1.71,Red,633.0,Tubewell,95690,4,0,61.1,85747,2942,0.3975
FC-008080,RJ,RJ-Shekhawati,Mustard,Rabi,0.37,Sandy,678.0,Rainfed,71717,2,0,70.2,40000,33603,0.6096
FC-008081,TN,TN-Delta,Sugarcane,Rabi,0.91,Black,1025.3,Canal,118307,4,0,96.1,173138,12494,0.1494
FC-008082,TG,TG-Central,Millet,Kharif,1.42,Red,730.1,Tubewell,75662,2,0,79.3,40000,0,0.3044
FC-008083,MH,MH-Konkan,Sugarcane,Rabi,2.23,Red,1046.0,Rainfed,281067,1,0,48.2,367964,3100,0.2573
FC-008084,UP,UP-Western,Millet,Kharif,0.38,Alluvial,965.2,Rainfed,39799,1,0,82.5,40000,0,0.3495
FC-008085,TN,TN-North,Rice,Kharif,0.55,Red,844.1,Rainfed,69383,3,0,85.3,40000,0,0.5219
FC-008086,TG,TG-Central,Rice,Kharif,0.28,Black,909.4,Tubewell,41407,3,0,100.0,40000,0,0.1821
FC-008087,BR,BR-North,Maize,Kharif,1.16,Alluvial,1333.6,Canal,117151,0,0,82.6,61148,22794,0.315
FC-008088,AP,AP-Coastal,Pulses,Kharif,0.79,ClayLoam,652.9,Canal,70545,1,0,62.6,40000,15363,0.4421
